"","DateTime","Global_active_power","Sub_metering_1","Sub_metering_2","Sub_metering_3","Global_reactive_power","Voltage"
"1246",2007-02-01 20:45:00,1.812,0,1,17,0.338,239.47
"1247",2007-02-01 20:46:00,1.724,0,1,18,0.332,238.39
"1248",2007-02-01 20:47:00,1.624,0,1,17,0.246,238.47
"1249",2007-02-01 20:48:00,1.622,0,1,18,0.238,239.13
"1250",2007-02-01 20:49:00,1.618,0,2,17,0.236,238.87
"1251",2007-02-01 20:50:00,1.604,0,1,17,0.23,237.87
"1252",2007-02-01 20:51:00,1.618,0,1,18,0.236,239.11
"1253",2007-02-01 20:52:00,1.616,0,1,17,0.236,239.03
"1254",2007-02-01 20:53:00,1.612,0,1,18,0.234,238.76
"1255",2007-02-01 20:54:00,1.612,0,2,17,0.236,238.78
"1256",2007-02-01 20:55:00,1.606,0,1,18,0.232,238.35
"1257",2007-02-01 20:56:00,1.572,0,0,17,0.176,238.2
"1258",2007-02-01 20:57:00,1.53,0,0,18,0.112,237.73
"1259",2007-02-01 20:58:00,1.458,0,0,17,0,238
"1260",2007-02-01 20:59:00,1.444,0,0,17,0,238.18
"1261",2007-02-01 21:00:00,1.436,0,0,18,0,237.56
"1262",2007-02-01 21:01:00,1.44,0,0,17,0,237.31
"1263",2007-02-01 21:02:00,1.448,0,0,17,0,237.9
"1264",2007-02-01 21:03:00,1.456,0,0,18,0,238.62
"1265",2007-02-01 21:04:00,1.458,0,0,17,0,239.44
"1266",2007-02-01 21:05:00,1.448,0,0,18,0,238.62
"1267",2007-02-01 21:06:00,1.454,0,0,17,0,239.08
"1268",2007-02-01 21:07:00,1.454,0,0,18,0,239.04
"1269",2007-02-01 21:08:00,1.454,0,0,17,0,239.09
"1270",2007-02-01 21:09:00,1.46,0,0,18,0,239.54
"1271",2007-02-01 21:10:00,1.462,0,0,17,0,239.88
"1272",2007-02-01 21:11:00,1.46,0,0,18,0,239.64
"1273",2007-02-01 21:12:00,1.454,0,0,18,0,239.13
"1274",2007-02-01 21:13:00,1.44,0,0,17,0,237.88
"1275",2007-02-01 21:14:00,1.446,0,0,17,0,238.43
"1276",2007-02-01 21:15:00,1.526,0,0,18,0.07,238.45
"1277",2007-02-01 21:16:00,1.526,0,0,17,0.086,238.35
"1278",2007-02-01 21:17:00,1.536,0,0,18,0.088,239.14
"1279",2007-02-01 21:18:00,1.534,0,0,17,0.088,238.84
"1280",2007-02-01 21:19:00,1.532,0,0,18,0.088,238.83
"1281",2007-02-01 21:20:00,1.512,0,0,17,0.082,237.45
"1282",2007-02-01 21:21:00,1.58,0,0,17,0.148,237.78
"1283",2007-02-01 21:22:00,1.62,0,0,18,0.21,237.55
"1284",2007-02-01 21:23:00,1.624,0,0,17,0.214,238.42
"1285",2007-02-01 21:24:00,1.636,0,0,18,0.22,239.44
"1286",2007-02-01 21:25:00,1.626,0,0,17,0.216,238.84
"1287",2007-02-01 21:26:00,1.62,0,0,18,0.216,238.52
"1288",2007-02-01 21:27:00,1.616,0,0,17,0.214,238.38
"1289",2007-02-01 21:28:00,1.58,0,0,17,0.162,238.5
"1290",2007-02-01 21:29:00,1.666,0,0,18,0.114,238.79
"1291",2007-02-01 21:30:00,1.69,0,0,17,0.118,239.76
"1292",2007-02-01 21:31:00,1.678,0,0,18,0.12,240.02
"1293",2007-02-01 21:32:00,1.578,0,0,18,0.122,239.82
"1294",2007-02-01 21:33:00,1.494,0,0,17,0.122,239.62
"1295",2007-02-01 21:34:00,1.494,0,0,18,0.122,239.67
"1296",2007-02-01 21:35:00,1.49,0,0,18,0.122,239.79
"1297",2007-02-01 21:36:00,1.486,0,0,17,0.122,239.59
"1298",2007-02-01 21:37:00,1.422,0,0,18,0,239.59
"1299",2007-02-01 21:38:00,1.392,0,0,17,0,239.39
"1300",2007-02-01 21:39:00,1.384,0,0,18,0,238.79
"1301",2007-02-01 21:40:00,1.386,0,0,17,0,239
"1302",2007-02-01 21:41:00,1.384,0,0,18,0,238.68
"1303",2007-02-01 21:42:00,1.388,0,0,17,0,239.02
"1304",2007-02-01 21:43:00,1.4,0,0,18,0,239.46
"1305",2007-02-01 21:44:00,1.396,0,0,17,0,239.13
"1306",2007-02-01 21:45:00,1.496,0,0,18,0,238.62
"1307",2007-02-01 21:46:00,1.542,0,0,17,0,239.13
"1308",2007-02-01 21:47:00,1.46,0,0,18,0,239
"1309",2007-02-01 21:48:00,1.562,0,0,17,0,238.13
"1310",2007-02-01 21:49:00,2.484,0,0,18,0,238.04
"1311",2007-02-01 21:50:00,1.87,0,0,17,0,239.1
"1312",2007-02-01 21:51:00,1.716,0,0,18,0,239.07
"1313",2007-02-01 21:52:00,1.712,0,0,17,0,238.79
"1314",2007-02-01 21:53:00,1.71,0,0,18,0,238.66
"1315",2007-02-01 21:54:00,1.702,0,0,17,0,238.14
"1316",2007-02-01 21:55:00,1.706,0,0,17,0,238.4
"1317",2007-02-01 21:56:00,1.712,0,0,18,0,238.76
"1318",2007-02-01 21:57:00,1.728,0,0,17,0,239.86
"1319",2007-02-01 21:58:00,1.738,0,0,18,0.08,239.58
"1320",2007-02-01 21:59:00,1.542,0,0,18,0.092,239.71
"1321",2007-02-01 22:00:00,1.542,0,0,17,0.092,239.63
"1322",2007-02-01 22:01:00,1.648,0,0,18,0.208,239.36
"1323",2007-02-01 22:02:00,1.658,0,0,18,0.23,240.9
"1324",2007-02-01 22:03:00,1.658,0,0,17,0.234,241.44
"1325",2007-02-01 22:04:00,1.65,0,0,18,0.23,240.99
"1326",2007-02-01 22:05:00,1.638,0,0,18,0.226,240.27
"1327",2007-02-01 22:06:00,1.622,0,0,17,0.22,239.11
"1328",2007-02-01 22:07:00,1.618,0,0,18,0.218,239.07
"1329",2007-02-01 22:08:00,1.622,0,0,18,0.22,239.37
"1330",2007-02-01 22:09:00,1.582,0,0,17,0.224,239.86
"1331",2007-02-01 22:10:00,1.53,0,0,18,0.228,240.69
"1332",2007-02-01 22:11:00,1.496,0,0,18,0.18,241.04
"1333",2007-02-01 22:12:00,1.462,0,0,17,0.126,240.78
"1334",2007-02-01 22:13:00,1.472,0,0,18,0.126,240.49
"1335",2007-02-01 22:14:00,1.504,0,0,18,0.122,239.91
"1336",2007-02-01 22:15:00,1.452,0,0,17,0.124,240.18
"1337",2007-02-01 22:16:00,1.446,0,0,18,0.118,240
"1338",2007-02-01 22:17:00,1.356,0,0,18,0,239.79
"1339",2007-02-01 22:18:00,1.364,0,0,17,0,240.54
"1340",2007-02-01 22:19:00,1.36,0,0,18,0,240.27
"1341",2007-02-01 22:20:00,1.362,0,0,18,0,240.37
"1342",2007-02-01 22:21:00,1.36,0,0,18,0,240.3
"1343",2007-02-01 22:22:00,1.372,0,0,17,0,241.35
"1344",2007-02-01 22:23:00,1.392,0,0,18,0,243.03
"1345",2007-02-01 22:24:00,1.392,0,0,19,0,243.17
"1346",2007-02-01 22:25:00,1.4,0,0,18,0,243.82
"1347",2007-02-01 22:26:00,1.404,0,0,18,0,244.23
"1348",2007-02-01 22:27:00,1.406,0,0,18,0,244.34
"1349",2007-02-01 22:28:00,1.466,0,0,19,0,244.43
"1350",2007-02-01 22:29:00,1.452,0,0,18,0,244.47
"1351",2007-02-01 22:30:00,1.402,0,0,18,0,244.04
"1352",2007-02-01 22:31:00,1.39,0,0,18,0,242.97
"1353",2007-02-01 22:32:00,1.396,0,0,18,0,243.46
"1354",2007-02-01 22:33:00,1.4,0,0,19,0,243.81
"1355",2007-02-01 22:34:00,1.4,0,0,18,0,243.75
"1356",2007-02-01 22:35:00,1.396,0,0,18,0,243.46
"1357",2007-02-01 22:36:00,1.396,0,0,18,0,243.5
"1358",2007-02-01 22:37:00,1.398,0,0,18,0,243.6
"1359",2007-02-01 22:38:00,1.422,0,0,18,0,243.71
"1360",2007-02-01 22:39:00,1.48,0,1,19,0.126,243.39
"1361",2007-02-01 22:40:00,1.494,0,1,18,0.136,243.09
"1362",2007-02-01 22:41:00,1.608,0,1,18,0.276,242.89
"1363",2007-02-01 22:42:00,1.662,0,2,18,0.37,243.24
"1364",2007-02-01 22:43:00,1.666,0,1,18,0.374,243.83
"1365",2007-02-01 22:44:00,1.668,0,2,18,0.376,244.09
"1366",2007-02-01 22:45:00,1.7,0,1,19,0.374,244.13
"1367",2007-02-01 22:46:00,1.66,0,2,18,0.374,243.88
"1368",2007-02-01 22:47:00,1.656,0,1,18,0.372,243.65
"1369",2007-02-01 22:48:00,1.628,0,1,18,0.366,243.26
"1370",2007-02-01 22:49:00,1.566,0,2,18,0.35,243.49
"1371",2007-02-01 22:50:00,1.558,0,1,18,0.348,243.03
"1372",2007-02-01 22:51:00,1.558,0,2,18,0.348,243.26
"1373",2007-02-01 22:52:00,1.554,0,1,18,0.348,243.06
"1374",2007-02-01 22:53:00,1.552,0,1,19,0.346,243
"1375",2007-02-01 22:54:00,1.528,0,2,18,0.312,243.15
"1376",2007-02-01 22:55:00,1.484,0,1,18,0.244,243.35
"1377",2007-02-01 22:56:00,1.458,0,1,18,0.204,243.5
"1378",2007-02-01 22:57:00,1.398,0,1,18,0.108,244.09
"1379",2007-02-01 22:58:00,1.4,0,2,18,0.11,244.42
"1380",2007-02-01 22:59:00,1.396,0,1,19,0.108,243.97
"1381",2007-02-01 23:00:00,1.392,0,1,18,0.108,243.76
"1382",2007-02-01 23:01:00,1.396,0,1,18,0.112,244.14
"1383",2007-02-01 23:02:00,1.382,0,2,18,0.106,242.93
"1384",2007-02-01 23:03:00,1.382,0,1,18,0.106,242.88
"1385",2007-02-01 23:04:00,1.384,0,1,18,0.106,243.05
"1386",2007-02-01 23:05:00,1.386,0,1,18,0.106,243.4
"1387",2007-02-01 23:06:00,1.392,0,1,19,0.11,243.92
"1388",2007-02-01 23:07:00,1.4,0,2,18,0.114,244.74
"1389",2007-02-01 23:08:00,1.406,0,1,18,0.116,245.23
"1390",2007-02-01 23:09:00,1.412,0,1,19,0.118,245.73
"1391",2007-02-01 23:10:00,1.376,0,1,18,0.06,245.36
"1392",2007-02-01 23:11:00,1.338,0,0,19,0,245.51
"1393",2007-02-01 23:12:00,1.336,0,0,18,0,245.29
"1394",2007-02-01 23:13:00,1.332,0,0,18,0,244.99
"1395",2007-02-01 23:14:00,1.328,0,0,19,0,244.54
"1396",2007-02-01 23:15:00,1.326,0,0,18,0,244.34
"1397",2007-02-01 23:16:00,1.324,0,0,18,0,244.17
"1398",2007-02-01 23:17:00,1.328,0,0,19,0,244.47
"1399",2007-02-01 23:18:00,1.328,0,0,18,0,244.51
"1400",2007-02-01 23:19:00,1.31,0,0,18,0,242.96
"1401",2007-02-01 23:20:00,1.312,0,0,18,0,243.08
"1402",2007-02-01 23:21:00,1.42,0,0,18,0.108,242.37
"1403",2007-02-01 23:22:00,1.408,0,0,18,0.112,241.93
"1404",2007-02-01 23:23:00,1.408,0,0,18,0.114,242.29
"1405",2007-02-01 23:24:00,1.404,0,0,18,0.112,242.07
"1406",2007-02-01 23:25:00,1.454,0,0,18,0.164,241.61
"1407",2007-02-01 23:26:00,1.47,0,0,18,0.212,241.47
"1408",2007-02-01 23:27:00,1.47,0,0,17,0.212,241.44
"1409",2007-02-01 23:28:00,1.472,0,0,18,0.214,241.77
"1410",2007-02-01 23:29:00,1.468,0,0,18,0.214,241.55
"1411",2007-02-01 23:30:00,1.472,0,0,18,0.218,242.25
"1412",2007-02-01 23:31:00,1.464,0,0,18,0.214,241.55
"1413",2007-02-01 23:32:00,1.46,0,0,18,0.214,241.51
"1414",2007-02-01 23:33:00,1.456,0,0,18,0.212,241.19
"1415",2007-02-01 23:34:00,1.456,0,0,18,0.214,241.38
"1416",2007-02-01 23:35:00,1.456,0,0,17,0.214,241.42
"1417",2007-02-01 23:36:00,1.41,0,0,18,0.152,241.13
"1418",2007-02-01 23:37:00,1.344,0,0,18,0,241.96
"1419",2007-02-01 23:38:00,1.304,0,0,18,0,242.2
"1420",2007-02-01 23:39:00,1.31,0,0,18,0,242.87
"1421",2007-02-01 23:40:00,1.316,0,0,18,0,243.35
"1422",2007-02-01 23:41:00,1.31,0,0,18,0,242.87
"1423",2007-02-01 23:42:00,1.312,0,0,18,0,243.03
"1424",2007-02-01 23:43:00,1.314,0,0,19,0,243.19
"1425",2007-02-01 23:44:00,1.35,0,0,18,0,243.25
"1426",2007-02-01 23:45:00,1.494,0,0,18,0,242.58
"1427",2007-02-01 23:46:00,1.388,0,0,18,0,242.46
"1428",2007-02-01 23:47:00,1.442,0,0,18,0,242.35
"1429",2007-02-01 23:48:00,1.48,0,0,18,0,242.33
"1430",2007-02-01 23:49:00,1.422,0,0,18,0,242.58
"1431",2007-02-01 23:50:00,1.314,0,0,18,0,242.81
"1432",2007-02-01 23:51:00,1.318,0,0,18,0,243.27
"1433",2007-02-01 23:52:00,1.328,0,0,18,0,244.07
"1434",2007-02-01 23:53:00,1.326,0,0,18,0,243.92
"1435",2007-02-01 23:54:00,1.326,0,0,18,0,243.97
"1436",2007-02-01 23:55:00,1.318,0,0,18,0,243.2
"1437",2007-02-01 23:56:00,1.316,0,0,19,0,243.04
"1438",2007-02-01 23:57:00,1.316,0,0,18,0,243.07
"1439",2007-02-01 23:58:00,1.32,0,0,18,0,243.26
"1440",2007-02-01 23:59:00,1.32,0,0,18,0,243.28
"1441",2007-02-02 00:00:00,1.314,0,0,18,0,242.77
"1442",2007-02-02 00:01:00,1.41,0,0,18,0.088,242.54
"1443",2007-02-02 00:02:00,1.416,0,0,18,0.114,242.22
"1444",2007-02-02 00:03:00,1.412,0,0,18,0.114,242.16
"1445",2007-02-02 00:04:00,1.41,0,0,18,0.114,242.06
"1446",2007-02-02 00:05:00,1.4,0,0,18,0.11,241.39
"1447",2007-02-02 00:06:00,1.412,0,0,18,0.116,242.54
"1448",2007-02-02 00:07:00,1.418,0,0,18,0.12,243.34
"1449",2007-02-02 00:08:00,1.418,0,0,18,0.12,243.4
"1450",2007-02-02 00:09:00,1.48,0,0,18,0.186,243.17
"1451",2007-02-02 00:10:00,1.484,0,0,18,0.222,242.71
"1452",2007-02-02 00:11:00,1.484,0,0,18,0.222,242.74
"1453",2007-02-02 00:12:00,1.482,0,0,18,0.22,242.71
"1454",2007-02-02 00:13:00,1.484,0,0,18,0.222,243.07
"1455",2007-02-02 00:14:00,1.484,0,0,18,0.222,243.08
"1456",2007-02-02 00:15:00,1.48,0,0,18,0.222,243.02
"1457",2007-02-02 00:16:00,1.43,0,0,18,0.154,242.8
"1458",2007-02-02 00:17:00,1.378,0,0,18,0.084,242.43
"1459",2007-02-02 00:18:00,1.38,0,0,18,0.084,242.77
"1460",2007-02-02 00:19:00,1.38,0,0,18,0.084,242.75
"1461",2007-02-02 00:20:00,1.37,0,0,18,0.076,242.36
"1462",2007-02-02 00:21:00,1.308,0,0,18,0,242.49
"1463",2007-02-02 00:22:00,1.308,0,0,18,0,242.47
"1464",2007-02-02 00:23:00,1.308,0,0,18,0,242.37
"1465",2007-02-02 00:24:00,1.302,0,0,18,0,241.93
"1466",2007-02-02 00:25:00,1.168,0,0,17,0,242.11
"1467",2007-02-02 00:26:00,0.228,0,0,0,0,243.67
"1468",2007-02-02 00:27:00,0.228,0,0,0,0,243.96
"1469",2007-02-02 00:28:00,0.23,0,0,0,0,244.93
"1470",2007-02-02 00:29:00,0.23,0,0,0,0,244.9
"1471",2007-02-02 00:30:00,0.228,0,0,0,0,244.56
"1472",2007-02-02 00:31:00,0.228,0,0,0,0,244.16
"1473",2007-02-02 00:32:00,0.228,0,0,0,0,243.81
"1474",2007-02-02 00:33:00,0.228,0,0,0,0,244.16
"1475",2007-02-02 00:34:00,0.23,0,0,0,0,244.78
"1476",2007-02-02 00:35:00,0.23,0,0,0,0,244.71
"1477",2007-02-02 00:36:00,0.228,0,0,0,0,244.46
"1478",2007-02-02 00:37:00,0.226,0,0,0,0,243.65
"1479",2007-02-02 00:38:00,0.226,0,0,0,0,243.13
"1480",2007-02-02 00:39:00,0.226,0,0,0,0,243.17
"1481",2007-02-02 00:40:00,0.224,0,0,0,0,242.42
"1482",2007-02-02 00:41:00,0.31,0,0,0,0.078,241.84
"1483",2007-02-02 00:42:00,0.332,0,0,0,0.118,241.41
"1484",2007-02-02 00:43:00,0.33,0,0,0,0.122,242.38
"1485",2007-02-02 00:44:00,0.33,0,0,0,0.122,242.38
"1486",2007-02-02 00:45:00,0.328,0,0,0,0.124,242.27
"1487",2007-02-02 00:46:00,0.326,0,0,0,0.124,242.33
"1488",2007-02-02 00:47:00,0.326,0,0,0,0.124,242.76
"1489",2007-02-02 00:48:00,0.324,0,0,0,0.122,242.32
"1490",2007-02-02 00:49:00,0.322,0,0,0,0.122,242.16
"1491",2007-02-02 00:50:00,0.322,0,0,0,0.124,242.37
"1492",2007-02-02 00:51:00,0.322,0,0,0,0.128,243.12
"1493",2007-02-02 00:52:00,0.32,0,0,0,0.126,242.94
"1494",2007-02-02 00:53:00,0.384,0,0,0,0.19,242.6
"1495",2007-02-02 00:54:00,0.394,0,0,0,0.226,241.72
"1496",2007-02-02 00:55:00,0.394,0,0,0,0.224,241.74
"1497",2007-02-02 00:56:00,0.334,0,0,0,0.14,241.9
"1498",2007-02-02 00:57:00,0.3,0,0,0,0.092,242.28
"1499",2007-02-02 00:58:00,0.3,0,0,0,0.094,242.52
"1500",2007-02-02 00:59:00,0.296,0,0,0,0.092,241.91
"1501",2007-02-02 01:00:00,0.39,0,0,0,0.214,241.98
"1502",2007-02-02 01:01:00,0.378,0,1,0,0.216,241.96
"1503",2007-02-02 01:02:00,0.376,0,2,0,0.218,242.1
"1504",2007-02-02 01:03:00,0.376,0,1,0,0.216,242.04
"1505",2007-02-02 01:04:00,0.34,0,1,0,0.16,241.94
"1506",2007-02-02 01:05:00,0.306,0,2,0,0.108,241.48
"1507",2007-02-02 01:06:00,0.306,0,1,0,0.108,241.59
"1508",2007-02-02 01:07:00,0.306,0,2,0,0.108,241.51
"1509",2007-02-02 01:08:00,0.306,0,1,0,0.108,241.74
"1510",2007-02-02 01:09:00,0.306,0,1,0,0.112,242.43
"1511",2007-02-02 01:10:00,0.308,0,2,0,0.114,242.92
"1512",2007-02-02 01:11:00,0.306,0,1,0,0.112,242.71
"1513",2007-02-02 01:12:00,0.306,0,1,0,0.112,242.68
"1514",2007-02-02 01:13:00,0.308,0,2,0,0.12,244.08
"1515",2007-02-02 01:14:00,0.306,0,1,0,0.12,244.06
"1516",2007-02-02 01:15:00,0.306,0,1,0,0.118,243.98
"1517",2007-02-02 01:16:00,0.304,0,2,0,0.118,243.67
"1518",2007-02-02 01:17:00,0.302,0,1,0,0.116,243.38
"1519",2007-02-02 01:18:00,0.3,0,1,0,0.112,242.75
"1520",2007-02-02 01:19:00,0.3,0,2,0,0.112,242.74
"1521",2007-02-02 01:20:00,0.296,0,1,0,0.108,241.4
"1522",2007-02-02 01:21:00,0.372,0,1,0,0.186,241.41
"1523",2007-02-02 01:22:00,0.406,0,1,0,0.242,241.47
"1524",2007-02-02 01:23:00,0.4,0,1,0,0.24,241.09
"1525",2007-02-02 01:24:00,0.4,0,2,0,0.244,241.63
"1526",2007-02-02 01:25:00,0.398,0,1,0,0.242,241.52
"1527",2007-02-02 01:26:00,0.396,0,1,0,0.242,241.57
"1528",2007-02-02 01:27:00,0.394,0,1,0,0.242,241.42
"1529",2007-02-02 01:28:00,0.392,0,1,0,0.244,241.69
"1530",2007-02-02 01:29:00,0.39,0,2,0,0.242,241.49
"1531",2007-02-02 01:30:00,0.388,0,1,0,0.242,241.41
"1532",2007-02-02 01:31:00,0.358,0,1,0,0.188,241.43
"1533",2007-02-02 01:32:00,0.318,0,0,0,0.122,241.82
"1534",2007-02-02 01:33:00,0.316,0,0,0,0.122,241.82
"1535",2007-02-02 01:34:00,0.318,0,0,0,0.122,242.19
"1536",2007-02-02 01:35:00,0.318,0,0,0,0.124,242.58
"1537",2007-02-02 01:36:00,0.254,0,0,0,0,242.62
"1538",2007-02-02 01:37:00,0.222,0,0,0,0,241.76
"1539",2007-02-02 01:38:00,0.312,0,0,0,0.086,241.29
"1540",2007-02-02 01:39:00,0.298,0,0,0,0.09,241.47
"1541",2007-02-02 01:40:00,0.3,0,0,0,0.09,241.57
"1542",2007-02-02 01:41:00,0.3,0,0,0,0.092,241.95
"1543",2007-02-02 01:42:00,0.298,0,0,0,0.092,241.81
"1544",2007-02-02 01:43:00,0.296,0,0,0,0.09,241.83
"1545",2007-02-02 01:44:00,0.296,0,0,0,0.092,242.27
"1546",2007-02-02 01:45:00,0.296,0,0,0,0.094,242.56
"1547",2007-02-02 01:46:00,0.294,0,0,0,0.094,242.74
"1548",2007-02-02 01:47:00,0.294,0,0,0,0.096,243.06
"1549",2007-02-02 01:48:00,0.272,0,0,0,0.062,243.21
"1550",2007-02-02 01:49:00,0.224,0,0,0,0,243.08
"1551",2007-02-02 01:50:00,0.224,0,0,0,0,242.61
"1552",2007-02-02 01:51:00,0.224,0,0,0,0,242.35
"1553",2007-02-02 01:52:00,0.222,0,0,0,0,242.05
"1554",2007-02-02 01:53:00,0.222,0,0,0,0,241.82
"1555",2007-02-02 01:54:00,0.224,0,0,0,0,242.44
"1556",2007-02-02 01:55:00,0.224,0,0,0,0,242.4
"1557",2007-02-02 01:56:00,0.222,0,0,0,0,242.07
"1558",2007-02-02 01:57:00,0.22,0,0,0,0,240.97
"1559",2007-02-02 01:58:00,0.22,0,0,0,0,241.3
"1560",2007-02-02 01:59:00,0.22,0,0,0,0,240.92
"1561",2007-02-02 02:00:00,0.22,0,0,0,0,241.16
"1562",2007-02-02 02:01:00,0.262,0,0,0,0,242.71
"1563",2007-02-02 02:02:00,0.338,0,0,0,0.13,243.46
"1564",2007-02-02 02:03:00,0.334,0,0,0,0.132,243.88
"1565",2007-02-02 02:04:00,0.332,0,0,0,0.13,243.73
"1566",2007-02-02 02:05:00,0.33,0,0,0,0.13,243.46
"1567",2007-02-02 02:06:00,0.328,0,0,0,0.13,243.53
"1568",2007-02-02 02:07:00,0.326,0,0,0,0.128,243.19
"1569",2007-02-02 02:08:00,0.326,0,0,0,0.128,243.14
"1570",2007-02-02 02:09:00,0.324,0,0,0,0.13,243.52
"1571",2007-02-02 02:10:00,0.324,0,0,0,0.134,244.22
"1572",2007-02-02 02:11:00,0.324,0,0,0,0.132,243.85
"1573",2007-02-02 02:12:00,0.322,0,0,0,0.13,243.56
"1574",2007-02-02 02:13:00,0.322,0,0,0,0.132,244.14
"1575",2007-02-02 02:14:00,0.322,0,0,0,0.132,244.16
"1576",2007-02-02 02:15:00,0.322,0,0,0,0.132,243.91
"1577",2007-02-02 02:16:00,0.278,0,0,0,0.07,243.78
"1578",2007-02-02 02:17:00,0.226,0,0,0,0,244.25
"1579",2007-02-02 02:18:00,0.23,0,0,0,0,245.38
"1580",2007-02-02 02:19:00,0.23,0,0,0,0,246.1
"1581",2007-02-02 02:20:00,0.232,0,0,0,0,246.57
"1582",2007-02-02 02:21:00,0.232,0,0,0,0,246.39
"1583",2007-02-02 02:22:00,0.306,0,0,0,0.084,245.73
"1584",2007-02-02 02:23:00,0.306,0,0,0,0.106,245.24
"1585",2007-02-02 02:24:00,0.306,0,0,0,0.106,245.16
"1586",2007-02-02 02:25:00,0.306,0,0,0,0.106,244.96
"1587",2007-02-02 02:26:00,0.306,0,0,0,0.106,245.06
"1588",2007-02-02 02:27:00,0.304,0,0,0,0.106,245.08
"1589",2007-02-02 02:28:00,0.302,0,0,0,0.104,244.64
"1590",2007-02-02 02:29:00,0.3,0,0,0,0.102,244.23
"1591",2007-02-02 02:30:00,0.298,0,0,0,0.102,244.34
"1592",2007-02-02 02:31:00,0.3,0,0,0,0.104,244.77
"1593",2007-02-02 02:32:00,0.274,0,0,0,0.066,245.35
"1594",2007-02-02 02:33:00,0.228,0,0,0,0,244.94
"1595",2007-02-02 02:34:00,0.226,0,0,0,0,243.89
"1596",2007-02-02 02:35:00,0.226,0,0,0,0,243.79
"1597",2007-02-02 02:36:00,0.228,0,0,0,0,244.72
"1598",2007-02-02 02:37:00,0.228,0,0,0,0,244.87
"1599",2007-02-02 02:38:00,0.228,0,0,0,0,244.82
"1600",2007-02-02 02:39:00,0.228,0,0,0,0,244.65
"1601",2007-02-02 02:40:00,0.226,0,0,0,0,243.87
"1602",2007-02-02 02:41:00,0.226,0,0,0,0,243.55
"1603",2007-02-02 02:42:00,0.338,0,0,0,0.114,243.69
"1604",2007-02-02 02:43:00,0.338,0,0,0,0.134,244.63
"1605",2007-02-02 02:44:00,0.334,0,0,0,0.136,244.63
"1606",2007-02-02 02:45:00,0.334,0,0,0,0.136,244.71
"1607",2007-02-02 02:46:00,0.332,0,0,0,0.134,244.65
"1608",2007-02-02 02:47:00,0.33,0,0,0,0.136,245.05
"1609",2007-02-02 02:48:00,0.328,0,0,0,0.132,244.39
"1610",2007-02-02 02:49:00,0.328,0,0,0,0.132,244.29
"1611",2007-02-02 02:50:00,0.326,0,0,0,0.132,244.34
"1612",2007-02-02 02:51:00,0.324,0,0,0,0.13,243.98
"1613",2007-02-02 02:52:00,0.324,0,0,0,0.132,244.19
"1614",2007-02-02 02:53:00,0.322,0,0,0,0.128,243.59
"1615",2007-02-02 02:54:00,0.322,0,0,0,0.132,244.43
"1616",2007-02-02 02:55:00,0.322,0,0,0,0.132,244.09
"1617",2007-02-02 02:56:00,0.296,0,0,0,0.094,243.41
"1618",2007-02-02 02:57:00,0.224,0,0,0,0,243.09
"1619",2007-02-02 02:58:00,0.226,0,0,0,0,243.43
"1620",2007-02-02 02:59:00,0.224,0,0,0,0,243.15
"1621",2007-02-02 03:00:00,0.226,0,0,0,0,243.89
"1622",2007-02-02 03:01:00,0.226,0,0,0,0,244.15
"1623",2007-02-02 03:02:00,0.226,0,0,0,0,243.94
"1624",2007-02-02 03:03:00,0.226,0,0,0,0,243.73
"1625",2007-02-02 03:04:00,0.224,0,0,0,0,243.08
"1626",2007-02-02 03:05:00,0.226,0,0,0,0,243.41
"1627",2007-02-02 03:06:00,0.268,0,0,0,0,243.94
"1628",2007-02-02 03:07:00,0.304,0,0,0,0.102,244.25
"1629",2007-02-02 03:08:00,0.304,0,0,0,0.1,243.95
"1630",2007-02-02 03:09:00,0.304,0,0,0,0.098,243.68
"1631",2007-02-02 03:10:00,0.302,0,0,0,0.1,243.83
"1632",2007-02-02 03:11:00,0.3,0,0,0,0.098,243.41
"1633",2007-02-02 03:12:00,0.298,0,0,0,0.094,242.85
"1634",2007-02-02 03:13:00,0.298,0,0,0,0.098,243.44
"1635",2007-02-02 03:14:00,0.296,0,0,0,0.096,243.18
"1636",2007-02-02 03:15:00,0.296,0,0,0,0.096,243.2
"1637",2007-02-02 03:16:00,0.284,0,0,0,0.08,242.89
"1638",2007-02-02 03:17:00,0.224,0,0,0,0,242.68
"1639",2007-02-02 03:18:00,0.224,0,0,0,0,243.18
"1640",2007-02-02 03:19:00,0.226,0,0,0,0,243.35
"1641",2007-02-02 03:20:00,0.226,0,0,0,0,244
"1642",2007-02-02 03:21:00,0.226,0,0,0,0,244.09
"1643",2007-02-02 03:22:00,0.302,0,0,0,0.072,243.94
"1644",2007-02-02 03:23:00,0.338,0,0,0,0.13,243.9
"1645",2007-02-02 03:24:00,0.334,0,0,0,0.132,244.17
"1646",2007-02-02 03:25:00,0.334,0,0,0,0.132,244.4
"1647",2007-02-02 03:26:00,0.332,0,0,0,0.132,244.44
"1648",2007-02-02 03:27:00,0.376,0,0,0,0.18,244.69
"1649",2007-02-02 03:28:00,0.414,0,0,0,0.268,245.49
"1650",2007-02-02 03:29:00,0.412,0,2,0,0.266,245.26
"1651",2007-02-02 03:30:00,0.408,0,1,0,0.26,244.39
"1652",2007-02-02 03:31:00,0.408,0,1,0,0.256,243.58
